"Id","Sales"
5141,5980.42221379816
12845,8372.68079534675
6853,5961.25821833381
36813,7372.29352089976
20549,6729.04031811928
3429,0
32533,6531.19686469354
2573,10072.1779195607
8565,6965.79762964306
24829,7833.45685720295
29109,6154.56116910778
18837,5990.90687197455
25685,8392.13161178813
15413,0
40237,6511.32276090205
38525,10541.5389591627
7709,6022.95204929742
17981,6133.26266800103
39381,0
27397,0
29965,5760.06560734775
31677,5712.94013411491
19693,5769.55246251724
14557,11006.0485939426
28253,6124.2077659523
13701,8914.78705070815
37669,8065.09523677148
24830,5352.01900562285
34246,4636.07446229241
35102,5623.39986870271
10278,4392.70387987891
20550,5002.56150909314
5142,5031.21626303131
16270,4709.07379168941
22262,4290.7320516953
15414,0
30822,4675.93972520054
11990,5883.55031667542
6,5620.75078479869
11134,5660.04139667437
8566,5547.8924686361
862,5801.58809305387
29966,4736.0233436526
13702,6435.90237227517
17126,5073.417574591
26542,7015.51194025651
39382,0
1718,6511.64933551832
17982,4611.62982555879
33390,0
27398,0
29110,4906.48206332307
2574,7447.65072092369
19694,4449.12399398105
40238,4888.53683256263
35958,5612.09942513199
3430,0
28254,4757.56521161337
9422,0
32534,5288.50575266739
36814,5623.92792081344
18838,4597.47712569157
23118,5418.35705499757
4286,4544.81508903458
14558,7372.32099539075
38526,7285.18561830345
12846,5719.15688498012
6854,4899.79863569444
25686,5979.75598297484
21406,0
23974,5380.39663588189
7710,5020.10904712276
37670,6172.29865983443
31678,4766.57501869569
5998,4876.16608179134
5143,6390.86368892481
22263,5519.91651568942
4287,5453.37961286867
26543,9587.5322195563
10279,5252.66102307814
24831,8446.7260387536
27399,0
29111,6615.39826967515
18839,6753.19710398059
23975,7705.44421848119
11135,7262.17373453593
25687,8073.86751831273
19695,5994.31746591685
30823,6834.52979583603
13703,8726.37863585716
15415,0
33391,0
9423,0
29967,6640.06328196492
17983,6507.45582215408
14559,11385.3625461923
35959,7782.68011799867
2575,9490.2077351824
8567,6678.54751712607
32535,7030.39964590918
6855,6809.67106999526
863,8292.22014270165
3431,0
39383,0
23119,7311.43144956036
21407,0
20551,6540.10773234893
40239,6123.81080211831
16271,6497.32980393692
7711,6443.42364601944
37671,8369.32215285542
12847,8865.98235278906
28255,5679.77881624846
31679,6493.0143004902
5999,6431.05417949277
36815,8563.68367687771
35103,7534.10171993304
17127,6740.37379550678
1719,8337.54856663402
11991,7904.47467867592
34247,5801.72966259303
7,7369.34833163381
38527,10254.7730983996
33392,0
26544,10646.312910499
15416,0
23120,7585.28189708995
9424,0
10280,5336.30294268785
3432,0
22264,5761.9915838103
35960,7928.46533244919
13704,8984.85922070929
27400,0
24832,8450.25436067898
28256,5896.52188554987
25688,8941.50266668971
4288,5653.19325814448
2576,10783.2560274734
7712,6020.04933854013
6856,6097.97607217161
30824,5898.7811867344
5144,6019.0809356876
11136,7500.95530864014
39384,0
14560,12749.413800036
21408,0
35104,7753.34859446713
40240,6008.10645489744
31680,5945.53450571776
864,8409.09832599637
20552,5942.90889090005
8568,6262.55887779094
23976,8051.3838826918
29968,6021.52067803307
36816,8454.47028776809
38528,11135.0466401472
17128,6178.98943857661
34248,5893.39401301389
16272,6553.46415634806
29112,6063.97162502919
8,7860.40143774864
32536,6284.98981202191
12848,8387.28265301878
11992,8088.94627781444
17984,5962.79342828603
6000,6035.28547679654
19696,5639.84679248986
18840,5931.65245404275
37672,8873.65052686721
1720,9335.41408583284
9425,0
23121,5671.71009996916
7713,3458.25617126447
22265,4067.31715516734
23977,5459.92938084446
13705,6029.04215958274
24833,5809.29206321875
5145,3738.15096340648
35105,5783.33485449933
3433,0
30825,3441.86641723039
10281,3880.07433795823
34249,0
28257,0
33393,0
11137,5498.12466173737
15417,0
865,5597.51181896364
35961,5492.78053024864
25689,6021.40876139901
27401,0
4289,3987.515208406
39385,0
38529,7582.41263152967
20553,3471.39348311229
36817,5820.9678962939
2577,7410.10448465128
29969,3767.02652099179
32537,3718.15806460373
37673,6005.63895184926
19697,3367.29556361418
14561,7888.94896832143
21409,0
12849,5770.05254760161
40241,4604.53846242576
18841,3536.227687995
31681,3428.18593464148
16273,4580.87831256497
26545,7317.98245326026
29113,3961.16227361005
17985,3579.56707504166
8569,3687.43501181283
11993,5245.71455573299
1721,6171.01515286636
6857,3506.60506507784
6001,3526.36789310777
17129,3938.91086491319
9,5302.99836502112
23122,5705.08490826819
39386,0
35106,5580.53691638093
13706,6384.15642018305
24834,5935.82018186687
36818,5637.11518141816
8570,4881.43794711561
3434,0
4290,3206.91136410003
27402,0
26546,7730.10603675276
19698,4268.76313862448
5146,4607.91964005401
40242,3523.0079083969
2578,7405.66463501136
29970,4554.89375787616
33394,0
30826,4462.4306885012
15418,0
25690,6475.60729206738
28258,3265.641781427
38530,7369.3725628001
9426,0
32538,4851.4116352671
6002,4569.43667279446
31682,4437.60518485826
37674,6187.13959170338
35962,5593.93059396034
21410,0
34250,3250.0938038241
22266,3153.32412907266
17130,4939.45724784546
29114,4608.17325650402
866,5676.97939965697
16274,3559.70383213973
7714,4628.10865454941
14562,8801.27761985547
10282,3118.99684275877
18842,4475.85637560469
17986,4617.25350796688
6858,4573.69583264647
1722,6473.6027239391
11138,5706.37627364861
23978,5791.72399227084
20554,4840.49309257876
10,5642.3522538253
11994,5758.06088940389
12850,5922.41660432562
3435,0
8571,5691.67314625925
33395,0
32539,5760.1952313238
5147,5907.62846105176
30827,5293.21312526854
2579,8921.29496938452
25691,7548.88716489041
19699,4989.31269289408
7715,5401.13088476884
22267,5380.30043287009
35107,7406.11363696152
16275,6421.65371038546
867,6734.22527146605
23123,7197.98841994313
9427,0
28259,5637.1507877651
10283,5058.44126374891
29115,6057.30003242339
4291,5268.83532187959
21411,0
34251,5811.0531932571
11139,7045.94085282762
17131,6275.71022047494
36819,7071.95070747761
26547,9351.5884091964
18843,5315.59255286396
13707,7504.24257040083
39387,0
37675,7453.01119969233
11995,7094.59998884999
6003,5485.595121573
14563,11284.6228671207
23979,7111.79357535476
40243,6016.12645387248
20555,5499.35707096694
35963,7179.93727757637
29971,5522.82956114781
15419,0
6859,5365.94880881679
38531,9459.44963022141
12851,7077.44080046489
27403,0
17987,5589.72691605148
24835,7237.80650177764
11,6739.12901204354
1723,7501.53524430806
31683,5282.66564917873
8572,7503.76460485506
22268,5005.84321977462
23124,7626.89788140425
33396,0
40244,5657.01729368881
3436,0
7716,6790.66587928484
13708,9175.93338746631
5148,6529.77492759223
28260,5249.61139574338
2580,10797.120890616
29972,6410.20255880939
9428,0
20556,6773.85473311426
36820,8418.77680303736
35964,8094.2140554581
23980,7803.1042460026
15420,0
6860,6899.36666035901
32540,7171.93478990545
19700,6140.99558903715
39388,0
35108,7845.80078456737
10284,4867.33161945331
29116,6533.67578049788
16276,5446.14801604276
12,8005.99618053983
21412,0
4292,5090.60647071697
11140,7621.91806043761
17132,6694.56819689452
12852,8545.88755151543
26548,10253.4921065485
868,8557.96387280961
30828,6543.39772812144
27404,0
24836,8073.46751512737
31684,6636.33230911461
6004,6752.29227392826
34252,5365.70702991687
14564,10875.8383646591
18844,6382.59633689346
37676,8927.60829793196
38532,10932.6634351311
17988,6378.50171697303
1724,9473.63805380467
11996,7851.75928222732
25692,8633.34202695204
21413,0
24837,7709.00764853275
3437,0
9429,0
23981,7476.07768750928
35109,7060.6259960716
39389,0
4293,4073.4378110261
7717,5835.87382024652
34253,4360.13166761211
15421,0
22269,4034.26965184107
28261,4256.53981690798
26549,10008.9553574397
13709,7860.70518299142
36821,7269.8745983672
23125,7201.40993206956
16277,4896.7390735998
29117,5820.34145079806
40245,4500.9556056629
14565,10452.4749628695
35965,7172.15044048146
11141,6833.69430100987
17133,6640.86073764293
8573,6197.96764040709
32541,5886.4689224035
5149,5790.95026510263
30829,5472.5940176978
20557,6042.0792806542
37677,7782.66338716361
10285,4076.14592699429
11997,7366.18789256699
25693,8224.1874841298
12853,7605.50984416624
29973,5520.73574476741
2581,9397.6725845597
19701,5429.16783750437
27405,0
6861,5732.84571055235
38533,9854.63634086606
33397,0
13,7096.9307182582
1725,8089.73703626736
869,7286.27283002482
31685,5439.13663250691
17989,6043.67151614221
6005,5711.70437771283
18845,5688.97576192517
5150,6708.02102701754
3438,0
13710,7971.98067844902
39390,0
35110,7615.9818116304
2582,10132.3349857467
23982,8712.76818279281
8574,8102.28236845143
36822,8442.76520505692
23126,7525.49262804765
26550,10251.1013023216
30830,7344.93055047641
14566,10174.0677562453
29974,8034.41557635292
21414,0
4294,5456.27795918885
11142,6834.66189858181
22270,5414.55780884914
28262,0
32542,8003.93992796143
19702,7038.72308868969
38534,10494.0230666032
24838,8525.91115684945
10286,5000.91247905101
29118,6899.11598688163
1726,9123.72097449975
20558,7639.24864648561
16278,5921.55973037675
40246,5782.33610175777
34254,5464.81913627357
25694,8944.82143407611
15422,0
12854,7270.18107423834
14,8575.10489829244
18846,7296.37933760767
870,8073.32345132307
9430,0
33398,0
6006,7743.53855827366
37678,9050.15138868154
11998,7438.98466579296
6862,7452.238186442
35966,8702.88107151478
7718,7480.91482403066
17134,6829.90676442391
27406,0
31686,7449.93819736235
17990,7664.06992592763
3439,0
16279,5391.29304633283
23127,6104.9469123375
13711,6174.90291897982
30831,3595.64707854579
22271,4740.62381317271
20559,3748.36585185983
35111,6176.37278029565
34255,4909.9302143216
39391,0
23983,5982.48323331968
28263,4909.21137694103
15423,0
29975,3931.34564424876
5151,4424.78906548388
36823,6023.87523273364
10287,4562.6350256527
26551,8179.08362213248
871,5947.52490108951
11999,5476.68748466171
1727,7010.7349739528
4295,4895.40899562737
35967,5928.00508120699
2583,8353.12114390357
8575,4163.60349686731
11143,5949.44318280346
18847,3710.90393323973
19703,3588.47828146846
38535,8641.38363109617
24839,6146.16965228594
29119,4504.16327261938
27407,0
17991,3743.39882660942
17135,4294.31863401137
40247,4899.46222018098
14567,9865.9614647172
25695,6667.92466097
33399,0
15,5765.29491720189
12855,5838.39058932656
32543,4222.98789627586
21415,0
6863,3804.77640471885
9431,0
7719,3812.09652456444
6007,3893.69499375275
37679,6791.86857306142
31687,3740.88121078787
29976,3835.0794985033
10288,3061.2092498589
3440,0
8576,4012.90319979982
15424,0
17136,4173.11101461603
872,4829.04958822762
5152,3972.82856209927
35112,5014.85954663975
28264,0
32544,3991.96725718052
17992,3675.92786230954
20560,3796.72632597586
23128,4945.77759023093
29120,4051.28444578658
21416,0
2584,6259.05286062631
22272,3212.82635256156
11144,4792.06550135162
6864,3700.86328303479
26552,6360.28636123779
36824,4949.68112326941
24840,4831.93739559362
27408,0
33400,0
39392,0
40248,3581.2575378829
4296,3086.93050064899
31688,3700.17178873507
35968,4807.15946991989
23984,4812.89836905617
12856,4737.53740318711
9432,0
16,4767.5550182095
38536,6622.56828414447
34256,3276.07377404195
14568,6854.04386173918
7720,3694.15756364461
25696,5257.49224171397
30832,3610.16704166648
37680,5264.43698405073
1728,5448.93264377295
18848,3615.07712049995
6008,3719.36570600447
19704,3495.07851922561
13712,5252.43493843739
12000,4518.02342065738
16280,3573.81230869476
3441,0
15425,0
33401,0
10289,4001.83367138588
22273,4018.9873565266
28265,4286.66758991955
23129,5658.16442219001
9433,0
30833,4057.59597964562
34257,4197.2843398741
8577,4506.18645018067
11145,5746.19766868754
27409,0
19705,3646.00159502695
35113,5763.35297454983
24841,5696.4273625442
36825,5854.42101137741
39393,0
29121,4636.70157476918
14569,8513.99058922932
21417,0
2585,7961.82164776696
4297,4128.73086317727
35969,5754.98174404224
26553,8050.20474032743
23985,5629.00514721596
32545,4434.42591197797
5153,4570.19142629432
29977,4239.95899580231
38537,8174.90172377744
7721,3943.71160605138
13713,6645.47921969162
37681,6248.31092712511
16281,4462.57357648453
20561,4241.58082213652
40249,4685.18015570487
17137,4548.46606869905
31689,3872.49556566465
6865,4081.45510503844
12857,6020.13112282667
25697,6076.40979505265
17,5552.50991147291
1729,6205.99196293076
18849,3961.08545790195
6009,4209.36132781547
17993,3978.74897916594
12001,5533.58798998945
873,5555.75112761201
22274,6694.40694768668
33402,0
2586,13389.2611602805
23130,10074.3226427064
28266,7050.792881214
35114,10110.2268206799
35970,9807.80446141779
8578,8467.71330897444
9434,0
10290,6428.75173106091
15426,0
24842,10784.5279412247
29978,7385.90811148576
7722,7712.2015820784
39394,0
14570,17129.990477565
37682,10717.4983143659
23986,10161.4333303049
4298,6759.91656800177
30834,7633.61135250681
26554,14221.8193844789
3442,0
12858,10735.0870993496
13714,11108.1621890713
29122,8254.20196534887
27410,0
18850,7771.69292951473
40250,7430.80712270691
16282,7812.77203751985
21418,0
34258,7264.21221186582
18,9451.16700390583
11146,9858.4807844315
17138,9060.46470096167
36826,10058.3391500194
874,10158.3176850252
38538,14186.7653301675
25698,11106.8388835346
31690,7680.32096559835
5154,8067.11516643318
20562,8050.2750308488
32546,8469.02880392463
6866,8034.20732482056
17994,7785.66334007613
19706,7063.76032542212
12002,10097.3990675088
1730,10961.3907756325
6010,7706.22642564231
4299,7546.79923578505
24843,10682.2716096886
29123,9198.00082412865
34259,8059.61389974532
3443,0
35115,9868.90426513035
13715,13223.6531596784
8579,10081.1070572456
10291,7603.344830345
25699,11845.475008451
35971,10970.3254318705
23131,9951.11586746847
21419,0
36827,10698.7142849503
30835,7021.17089083528
15427,0
7723,9206.70105395159
27411,0
875,10464.4193436573
38539,14425.0450459082
2587,13247.3122798365
16283,8979.88668922197
20563,9452.10080953308
37683,11854.8186024442
22275,7599.86028898211
11147,10231.1343654234
28267,8113.2433038745
32547,9542.61208304015
17139,10051.8770732949
19707,8241.13887649579
9435,0
33403,0
40251,8872.28441216883
14571,16263.5421577977
31691,9100.0001274704
17995,8738.05654388395
12003,11322.3028990238
23987,10960.9797397219
12859,12123.4187163616
5155,8997.24942373489
6011,8980.02361689646
26555,13483.7102903033
18851,8679.54653947399
1731,11791.3802437017
39395,0
29979,8038.72191166875
19,10401.149475827
6867,9088.3360733165
34260,6737.5035465029
3444,0
40252,6840.5519290067
23132,9554.46155375246
9436,0
5156,7118.39186534508
14572,18204.7063253823
22276,6213.49716652503
11148,8311.95499200606
19708,6583.5552107253
33404,0
10292,6321.61332851326
13716,11996.4517547795
2588,13215.2621895234
25700,11856.0206161338
37684,11768.7395242799
8580,7844.04944473877
31692,7485.60295734694
15428,0
35116,9579.579693992
36828,10522.6762509816
32548,7766.17082492157
18852,6962.82177376619
38540,14290.9813412393
7724,7405.14542066281
29980,6899.53564064909
21420,0
20564,7193.7102292615
1732,11905.0307426849
4300,6307.7474925201
20,9744.97664004833
35972,10004.081053311
28268,6690.62792067632
17140,8014.21617042775
24844,10413.1020564151
16284,7113.23793485489
27412,0
17996,7062.69291227891
26556,13996.8372215392
6868,7364.63969121824
12860,10386.7716077939
30836,7128.0638233057
876,10304.5160683831
39396,0
29124,7256.02397245312
6012,7104.44259378541
23988,10052.0290518433
12004,9331.07246185602
2589,11738.9479845688
9437,0
33405,0
14573,12932.7980742067
5157,6353.35942454771
3445,0
35117,7655.40151350257
23133,7827.49142410413
4301,6642.45241876531
8581,7038.18485787158
34261,6904.77456329444
21421,0
28269,6891.62284198884
15429,0
30837,5980.94125643952
20565,6803.98473673555
7725,6354.96531345015
39397,0
10293,6579.15460103081
36829,8015.79548237057
29125,6477.30874456598
16285,7517.90574518316
877,8017.86149017
31693,5829.70658547127
22277,6725.27860334083
17141,7002.32841656921
35973,7759.00779632444
26557,12292.656232574
38541,12294.5095654111
18853,6104.8709871595
13717,9874.57408624694
24845,8417.06773766801
40253,7353.52551882725
6013,6116.81659205335
1733,9120.92688074663
11149,7718.16344315084
25701,9153.10758009972
32549,6503.58051677513
23989,7893.0393407883
17997,6242.89039802252
19709,5810.69864415201
29981,5970.94083229791
27413,0
12005,8219.34866624413
6869,6295.69706696107
12861,9076.95121111027
21,7665.54888776441
37685,8728.35829400353
21422,0
34262,3536.73474350852
9438,0
40254,3709.7314464665
16286,3665.06383034668
4302,3194.13784844282
2590,5616.89598885449
7726,3597.18110076293
30838,3119.44603664489
15430,0
23134,3834.53566954112
31694,3411.38900782368
20566,3208.99143441818
39398,0
14574,6435.64069186388
3446,0
5158,3116.75953940411
1734,5375.48769143902
17142,3591.55602518716
29982,3332.53282971685
35118,3876.78880614312
18854,3243.17231643179
13718,5618.81813735841
38542,6209.06174382843
28270,3324.66476527472
10294,3368.8843657717
29126,3112.34210718263
878,4293.00718678223
26558,6017.96830572472
32550,3460.36141014705
22278,3189.98011778894
8582,3580.04349049639
17998,3551.25452569829
24846,4466.6440113817
33406,0
6014,3474.37260500731
23990,4756.1453898547
35974,4866.35637325017
6870,3293.00888699434
37686,5610.00401580826
12006,4740.12243158863
22,4430.10501586627
19710,3127.96937386383
25702,5506.89506614782
27414,0
11150,3842.21437351071
12862,4721.5678424296
36830,4648.8396643506
2591,7229.75936640187
28271,5316.68725800402
14575,8418.33749703507
40255,5620.5429811082
17143,5437.88320841006
21423,0
3447,0
22279,5195.54916732226
12007,6177.75568129047
1735,6128.3745863788
29983,4836.61948773693
24847,6041.97142571065
23991,5952.06990494159
35975,6027.54385676052
6015,4749.11255971882
20567,4724.77575507301
5159,5186.88712515299
35119,6280.7623846951
37687,6217.3347155406
38543,7896.8609112021
879,5750.91553203796
6871,4687.89510503785
16287,5902.46651022672
27415,0
15431,0
26559,7578.47980448158
12863,6554.52252941155
29127,5428.41349652297
13719,6573.13952348997
33407,0
39399,0
17999,4725.21155230506
23135,6171.60797330162
34263,5492.91119699562
25703,6277.0659410151
30839,4729.65703196465
8583,5128.25902902705
36831,6033.43228192502
32551,4982.89735958138
31695,4539.91833448245
10295,4919.8291576953
18855,4637.26376543875
9439,0
4303,5039.01194001465
19711,4301.32351940292
23,5693.00802200684
11151,6133.92095990544
7727,4671.73648240623
15432,0
28272,0
20568,3429.63621434208
3448,0
1736,5128.60809548229
17144,3474.01552242809
27416,0
33408,0
22280,2304.78210090034
40256,2669.72232279131
12864,4532.91510431528
13720,4962.0663977788
9440,0
11152,4169.31063508723
8584,3784.35001323031
29128,3445.60038736632
2592,5736.00976891043
880,4571.13078672153
38544,6029.24110187773
6872,3352.96687861934
35976,4480.60426100279
34264,0
39400,0
10296,2172.59425682156
23136,4352.64000274206
7728,3424.85974273743
25704,4902.9483705013
23992,4342.42592921705
14576,6111.17562736384
4304,2194.05718101166
5160,3293.57278062152
30840,3343.97340706186
18000,3165.72215985579
37688,5076.07581169207
21424,0
35120,4560.91781586794
24,4278.54461769817
36832,4808.51639484603
24848,4603.17030826783
31696,3303.78542776841
16288,2481.02060726335
12008,4040.36541663286
26560,5792.61501688144
19712,3096.60539500155
18856,3242.25622532422
29984,3326.94180976293
6016,3202.9444616555
32552,3728.47225649183
20569,7552.51054310843
29129,7066.86326530718
881,7975.06984664518
28273,7718.07983038303
10297,7379.50873487973
27417,0
39401,0
23137,8123.39486439244
21425,0
22281,7548.12316009583
2593,10172.2286645663
8585,7690.27347784307
23993,8211.85125641701
33409,0
5161,6911.40737573621
19713,6620.92701260017
24849,8552.52119517304
9441,0
35121,7765.4999647521
13721,9670.09405733932
40257,8264.40643804539
29985,6768.17468856226
14577,12061.8544662729
34265,7930.89557611329
16289,8419.08015483448
15433,0
35977,7846.79748814122
26561,11030.7926686199
30841,6676.75709662379
36833,8073.63588891819
17145,7778.71373271807
7729,6888.06603370867
4305,7378.57684732334
25705,9189.2052621345
1737,8764.12005230882
31697,6479.08287311259
11153,8001.38696217176
25,7602.25498743853
18857,6978.03822642305
38545,10332.0280235629
3449,0
6017,6627.39442327646
18001,7067.6117408424
6873,6836.88707776796
37689,8587.81254666098
32553,7154.5203031978
12009,8297.17107090002
12865,9188.26408580195
28274,8139.01064696861
27418,0
33410,0
2594,15876.802520366
1738,12371.3972043585
16290,8509.00334341894
7730,8348.82240014594
8586,9004.09114321734
4306,7809.53705928786
9442,0
35122,11104.6760517638
29130,8893.42339901749
23138,10976.0637090812
10298,7584.85943523369
21426,0
34266,8303.67425093634
36834,11132.0397521873
31698,7984.18498653319
18002,8176.00703147034
13722,12067.3600596926
14578,18980.8625751619
26,10858.8366003273
24850,11553.0871583845
3450,0
15434,0
39402,0
882,11084.9158625776
29986,8213.01769308489
22282,7675.99955700572
25706,12409.0469531196
6874,8412.02392176665
5162,8621.6674572929
23994,11279.5264370502
30842,8088.38537976087
6018,8320.71424814684
12866,11576.2576297399
17146,9314.81495714393
38546,16792.2167445542
11154,10949.956018304
12010,11653.0852980222
26562,16691.0858749547
40258,8398.92864333396
18858,7879.04070794653
32554,8777.84745610592
35978,11142.3819513716
19714,7408.58280239634
20570,8441.0494186013
37690,12028.281373639
8587,9044.66305094016
27419,0
22283,8974.58733384414
35123,9298.50633738618
40259,9482.71677193631
34267,9199.77684807213
7731,8230.21266233643
2595,11110.8481035723
39403,0
19715,7590.42490654569
4307,8620.30352917176
15435,0
14579,12130.582049335
21427,0
23139,9252.64926370195
33411,0
11155,8873.80693846315
17147,8507.64168560254
1739,10000.3972100772
10299,8301.79449896552
38547,11880.2098089203
20571,8298.88786867573
35979,9346.43494760857
31699,8189.12876127422
29987,8325.60074040643
23995,9369.71545738236
13723,9754.38038243756
30843,8229.28209064264
9443,0
28275,0
29131,8610.13314213642
6019,8138.56914109586
883,9403.76594056915
3451,0
16291,9676.18559314963
32555,8933.06199088683
6875,8221.46193900499
25707,10030.6214344388
26563,11563.7001265439
18859,8040.51108493186
36835,9689.26798019553
5163,8261.93897425669
12011,9055.76581550872
12867,9537.3159380042
18003,7999.63948821331
37691,9958.01787312722
27,8946.02786380518
24851,9771.38578607252
27420,0
34268,5714.34394609307
9444,0
23140,6027.08986484031
7732,4305.00412323088
14580,10202.9195084501
33412,0
21428,0
8588,4755.80190535123
28276,5734.41778184548
40260,6071.901463657
3452,0
13724,7449.3969751312
2596,8835.01580684474
19716,3900.78874532933
35124,5790.45729204173
12012,6227.19000147457
4308,5477.49074138521
1740,6924.93958714383
20572,4601.33518170641
5164,4579.76791651403
15436,0
26564,9201.37288666005
32556,4553.24860732398
17148,5088.60537148265
884,6070.84609021226
29132,4681.46154428502
36836,6251.55102552629
29988,4329.3181991676
35980,5853.84621554572
22284,5467.34668830844
23996,5994.9595784696
11156,6223.89351314687
38548,9017.46716280839
39404,0
6876,4330.91084189937
28,5727.26993978805
6020,4171.62085248145
37692,6728.16508920074
10300,5409.24285853054
16292,6231.10567304764
12868,6948.02267409305
18860,4177.2448829447
30844,4133.25795335823
24852,6319.39199414822
25708,6915.22294964235
18004,4272.18053566708
31700,4049.48471721562
2597,7467.20859554293
21429,0
13725,6839.1061904474
20573,3985.7514342251
40261,3389.86280091762
35125,5076.39513749618
33413,0
9445,0
10301,2688.49074692896
8589,4348.1978624871
34269,2929.46612217373
27421,0
3453,0
22285,2714.97635109441
28277,2837.00625190676
23141,5001.19180159117
1741,6221.22514278106
7733,3952.71321500896
24853,5662.12309021956
36837,5860.38670376285
15437,0
885,5525.32408292659
14581,8976.73763197757
4309,2632.74890324892
29133,3681.98314761511
11157,5003.04240791804
5165,3618.68323554099
30845,3902.26760654288
26565,7681.15484209932
19717,3439.02150251302
38549,8128.40073862572
39405,0
17149,4184.58887258313
6021,3733.46556988031
12013,5584.8865965969
23997,5365.87064607432
35981,5487.24933730535
16293,3137.30251934515
12869,6181.63758808824
18861,3688.83939912704
25709,6204.42705934877
6877,3934.10184074801
32557,4215.72967238927
31701,3769.63730040305
37693,6439.31813019945
29989,3734.16758908628
29,5086.29695685406
18005,3745.24509113019
14582,5542.11765784606
